filename,dish
Images\chicken_wings\2614109.jpg,chicken_wings
Images\donuts\749800.jpg,donuts
Images\churros\2124955.jpg,churros
Images\dumplings\975011.jpg,dumplings
Images\chicken_quesadilla\1009225.jpg,chicken_quesadilla
Images\fish_and_chips\2954945.jpg,fish_and_chips
Images\fried_rice\1342147.jpg,fried_rice
Images\club_sandwich\1313234.jpg,club_sandwich
Images\churros\3289362.jpg,churros
Images\chicken_quesadilla\535546.jpg,chicken_quesadilla
Images\fish_and_chips\2295961.jpg,fish_and_chips
Images\dumplings\2295995.jpg,dumplings
Images\donuts\1743779.jpg,donuts
Images\fish_and_chips\3615912.jpg,fish_and_chips
Images\french_fries\3656250.jpg,french_fries
Images\chicken_wings\2266971.jpg,chicken_wings
Images\dumplings\2670508.jpg,dumplings
Images\chicken_quesadilla\3815475.jpg,chicken_quesadilla
Images\fish_and_chips\3853730.jpg,fish_and_chips
Images\dumplings\69621.jpg,dumplings
Images\grilled_cheese_sandwich\2483695.jpg,grilled_cheese_sandwich
Images\fish_and_chips\424363.jpg,fish_and_chips
Images\escargots\1933955.jpg,escargots
Images\fish_and_chips\64422.jpg,fish_and_chips
Images\grilled_cheese_sandwich\319161.jpg,grilled_cheese_sandwich
Images\club_sandwich\1328687.jpg,club_sandwich
Images\dumplings\1881421.jpg,dumplings
Images\french_fries\3114409.jpg,french_fries
Images\chicken_wings\676649.jpg,chicken_wings
Images\escargots\794705.jpg,escargots
Images\club_sandwich\1367538.jpg,club_sandwich
Images\chicken_wings\2309010.jpg,chicken_wings
Images\escargots\2491502.jpg,escargots
Images\chicken_quesadilla\2044620.jpg,chicken_quesadilla
Images\fish_and_chips\557498.jpg,fish_and_chips
Images\fish_and_chips\893947.jpg,fish_and_chips
Images\dumplings\738983.jpg,dumplings
Images\chicken_wings\3569973.jpg,chicken_wings
Images\club_sandwich\1719340.jpg,club_sandwich
Images\fish_and_chips\686802.jpg,fish_and_chips
Images\chicken_wings\1260731.jpg,chicken_wings
Images\fish_and_chips\3092024.jpg,fish_and_chips
Images\fried_rice\1993926.jpg,fried_rice
Images\chicken_quesadilla\2540391.jpg,chicken_quesadilla
Images\fried_rice\761237.jpg,fried_rice
Images\chicken_wings\2425119.jpg,chicken_wings
Images\chicken_quesadilla\3827424.jpg,chicken_quesadilla
Images\dumplings\210270.jpg,dumplings
Images\french_fries\774764.jpg,french_fries
Images\escargots\2834146.jpg,escargots
Images\escargots\2022296.jpg,escargots
Images\chicken_quesadilla\374842.jpg,chicken_quesadilla
Images\french_fries\63947.jpg,french_fries
Images\chicken_wings\1483786.jpg,chicken_wings
Images\churros\3104514.jpg,churros
Images\donuts\1006079.jpg,donuts
Images\escargots\1120730.jpg,escargots
Images\donuts\309356.jpg,donuts
Images\fish_and_chips\896001.jpg,fish_and_chips
Images\club_sandwich\1411682.jpg,club_sandwich
Images\donuts\778567.jpg,donuts
Images\fish_and_chips\235908.jpg,fish_and_chips
Images\chicken_quesadilla\2494700.jpg,chicken_quesadilla
Images\fish_and_chips\2434306.jpg,fish_and_chips
Images\fried_rice\2136311.jpg,fried_rice
Images\churros\1440917.jpg,churros
Images\fried_rice\2263878.jpg,fried_rice
Images\grilled_cheese_sandwich\1374980.jpg,grilled_cheese_sandwich
Images\club_sandwich\2025004.jpg,club_sandwich
Images\fried_rice\1757775.jpg,fried_rice
Images\chicken_quesadilla\596120.jpg,chicken_quesadilla
Images\club_sandwich\2004845.jpg,club_sandwich
Images\grilled_cheese_sandwich\2041052.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\2787677.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\229930.jpg,grilled_cheese_sandwich
Images\french_fries\2814658.jpg,french_fries
Images\fried_rice\217612.jpg,fried_rice
Images\escargots\3441042.jpg,escargots
Images\dumplings\650341.jpg,dumplings
Images\churros\1684148.jpg,churros
Images\club_sandwich\3334583.jpg,club_sandwich
Images\chicken_quesadilla\1086370.jpg,chicken_quesadilla
Images\chicken_wings\3015442.jpg,chicken_wings
Images\chicken_wings\1769866.jpg,chicken_wings
Images\grilled_cheese_sandwich\2943436.jpg,grilled_cheese_sandwich
Images\escargots\3659913.jpg,escargots
Images\escargots\2892913.jpg,escargots
Images\fried_rice\1474319.jpg,fried_rice
Images\club_sandwich\2445508.jpg,club_sandwich
Images\french_fries\3507251.jpg,french_fries
Images\escargots\451050.jpg,escargots
Images\chicken_quesadilla\168468.jpg,chicken_quesadilla
Images\dumplings\84188.jpg,dumplings
Images\chicken_wings\216067.jpg,chicken_wings
Images\donuts\3564446.jpg,donuts
Images\churros\230131.jpg,churros
Images\french_fries\1369116.jpg,french_fries
Images\dumplings\477476.jpg,dumplings
Images\donuts\501146.jpg,donuts
Images\donuts\3704261.jpg,donuts
Images\fried_rice\227770.jpg,fried_rice
Images\club_sandwich\3875136.jpg,club_sandwich
Images\dumplings\495990.jpg,dumplings
Images\club_sandwich\2603395.jpg,club_sandwich
Images\dumplings\1562032.jpg,dumplings
Images\chicken_wings\3398825.jpg,chicken_wings
Images\club_sandwich\2287401.jpg,club_sandwich
Images\churros\535346.jpg,churros
Images\fish_and_chips\251026.jpg,fish_and_chips
Images\fried_rice\273572.jpg,fried_rice
Images\chicken_wings\3226606.jpg,chicken_wings
Images\chicken_quesadilla\1339626.jpg,chicken_quesadilla
Images\chicken_quesadilla\37874.jpg,chicken_quesadilla
Images\churros\3819477.jpg,churros
Images\fish_and_chips\2576819.jpg,fish_and_chips
Images\club_sandwich\3071747.jpg,club_sandwich
Images\chicken_quesadilla\1004279.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\2783163.jpg,grilled_cheese_sandwich
Images\fish_and_chips\524965.jpg,fish_and_chips
Images\chicken_quesadilla\3885561.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\866030.jpg,grilled_cheese_sandwich
Images\fish_and_chips\2499857.jpg,fish_and_chips
Images\club_sandwich\355012.jpg,club_sandwich
Images\escargots\496293.jpg,escargots
Images\escargots\2408783.jpg,escargots
Images\fried_rice\3777587.jpg,fried_rice
Images\fish_and_chips\736927.jpg,fish_and_chips
Images\chicken_wings\3207253.jpg,chicken_wings
Images\french_fries\3311926.jpg,french_fries
Images\churros\329316.jpg,churros
Images\chicken_quesadilla\3418102.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\2695636.jpg,grilled_cheese_sandwich
Images\dumplings\3443842.jpg,dumplings
Images\club_sandwich\2282632.jpg,club_sandwich
Images\french_fries\3724081.jpg,french_fries
Images\escargots\1989292.jpg,escargots
Images\fish_and_chips\1852276.jpg,fish_and_chips
Images\escargots\3804006.jpg,escargots
Images\french_fries\528711.jpg,french_fries
Images\donuts\3879821.jpg,donuts
Images\fish_and_chips\559350.jpg,fish_and_chips
Images\dumplings\514964.jpg,dumplings
Images\escargots\3116514.jpg,escargots
Images\fish_and_chips\1686385.jpg,fish_and_chips
Images\escargots\2394916.jpg,escargots
Images\dumplings\3756025.jpg,dumplings
Images\chicken_quesadilla\831416.jpg,chicken_quesadilla
Images\churros\802144.jpg,churros
Images\grilled_cheese_sandwich\361951.jpg,grilled_cheese_sandwich
Images\club_sandwich\2795353.jpg,club_sandwich
Images\chicken_wings\3896573.jpg,chicken_wings
Images\chicken_wings\55050.jpg,chicken_wings
Images\escargots\1637284.jpg,escargots
Images\french_fries\2371960.jpg,french_fries
Images\escargots\1910463.jpg,escargots
Images\donuts\3132573.jpg,donuts
Images\escargots\786525.jpg,escargots
Images\escargots\3401386.jpg,escargots
Images\dumplings\633367.jpg,dumplings
Images\fish_and_chips\119967.jpg,fish_and_chips
Images\club_sandwich\3332913.jpg,club_sandwich
Images\french_fries\2528360.jpg,french_fries
Images\fried_rice\1054627.jpg,fried_rice
Images\escargots\1020422.jpg,escargots
Images\grilled_cheese_sandwich\1761826.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\2938192.jpg,grilled_cheese_sandwich
Images\escargots\329198.jpg,escargots
Images\grilled_cheese_sandwich\3004473.jpg,grilled_cheese_sandwich
Images\chicken_quesadilla\799000.jpg,chicken_quesadilla
Images\fried_rice\3334889.jpg,fried_rice
Images\donuts\3347684.jpg,donuts
Images\french_fries\1845621.jpg,french_fries
Images\chicken_wings\2778702.jpg,chicken_wings
Images\grilled_cheese_sandwich\3021628.jpg,grilled_cheese_sandwich
Images\fried_rice\1558109.jpg,fried_rice
Images\donuts\2298247.jpg,donuts
Images\club_sandwich\2403529.jpg,club_sandwich
Images\chicken_wings\2738352.jpg,chicken_wings
Images\fish_and_chips\2453607.jpg,fish_and_chips
Images\dumplings\357383.jpg,dumplings
Images\chicken_quesadilla\2881450.jpg,chicken_quesadilla
Images\chicken_quesadilla\581505.jpg,chicken_quesadilla
Images\dumplings\3132824.jpg,dumplings
Images\dumplings\4171.jpg,dumplings
Images\fish_and_chips\3118637.jpg,fish_and_chips
Images\fish_and_chips\338032.jpg,fish_and_chips
Images\grilled_cheese_sandwich\1325972.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\851744.jpg,grilled_cheese_sandwich
Images\escargots\1896506.jpg,escargots
Images\fish_and_chips\940509.jpg,fish_and_chips
Images\chicken_wings\57530.jpg,chicken_wings
Images\fish_and_chips\1339349.jpg,fish_and_chips
Images\club_sandwich\3060616.jpg,club_sandwich
Images\donuts\1360554.jpg,donuts
Images\chicken_wings\3517335.jpg,chicken_wings
Images\french_fries\2828656.jpg,french_fries
Images\french_fries\1341912.jpg,french_fries
Images\chicken_wings\311590.jpg,chicken_wings
Images\escargots\1394953.jpg,escargots
Images\club_sandwich\2519956.jpg,club_sandwich
Images\french_fries\3185191.jpg,french_fries
Images\fish_and_chips\3471132.jpg,fish_and_chips
Images\chicken_wings\1905627.jpg,chicken_wings
Images\french_fries\184954.jpg,french_fries
Images\chicken_wings\3733387.jpg,chicken_wings
Images\fish_and_chips\2011865.jpg,fish_and_chips
Images\club_sandwich\93570.jpg,club_sandwich
Images\churros\3162034.jpg,churros
Images\french_fries\1060646.jpg,french_fries
Images\escargots\701655.jpg,escargots
Images\dumplings\135970.jpg,dumplings
Images\fried_rice\3264111.jpg,fried_rice
Images\chicken_wings\564006.jpg,chicken_wings
Images\dumplings\722644.jpg,dumplings
Images\chicken_quesadilla\383338.jpg,chicken_quesadilla
Images\churros\625610.jpg,churros
Images\club_sandwich\3622416.jpg,club_sandwich
Images\chicken_quesadilla\2309624.jpg,chicken_quesadilla
Images\chicken_quesadilla\1109518.jpg,chicken_quesadilla
Images\french_fries\622359.jpg,french_fries
Images\escargots\2841564.jpg,escargots
Images\french_fries\3714377.jpg,french_fries
Images\grilled_cheese_sandwich\2092197.jpg,grilled_cheese_sandwich
Images\club_sandwich\235515.jpg,club_sandwich
Images\donuts\641784.jpg,donuts
Images\chicken_quesadilla\1481632.jpg,chicken_quesadilla
Images\donuts\3737217.jpg,donuts
Images\fried_rice\1550927.jpg,fried_rice
Images\grilled_cheese_sandwich\2935758.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\498972.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\196975.jpg,grilled_cheese_sandwich
Images\chicken_quesadilla\928600.jpg,chicken_quesadilla
Images\club_sandwich\1045506.jpg,club_sandwich
Images\dumplings\323499.jpg,dumplings
Images\escargots\2309869.jpg,escargots
Images\chicken_quesadilla\1102036.jpg,chicken_quesadilla
Images\escargots\3626414.jpg,escargots
Images\escargots\3660574.jpg,escargots
Images\fried_rice\167102.jpg,fried_rice
Images\dumplings\3458910.jpg,dumplings
Images\grilled_cheese_sandwich\3408901.jpg,grilled_cheese_sandwich
Images\french_fries\2278633.jpg,french_fries
Images\churros\977938.jpg,churros
Images\dumplings\1692935.jpg,dumplings
Images\chicken_wings\2320446.jpg,chicken_wings
Images\grilled_cheese_sandwich\2757463.jpg,grilled_cheese_sandwich
Images\fish_and_chips\2853767.jpg,fish_and_chips
Images\chicken_wings\3765260.jpg,chicken_wings
Images\donuts\134878.jpg,donuts
Images\escargots\1661396.jpg,escargots
Images\club_sandwich\1569490.jpg,club_sandwich
Images\french_fries\1074446.jpg,french_fries
Images\french_fries\3795403.jpg,french_fries
Images\donuts\2952880.jpg,donuts
Images\chicken_quesadilla\1400558.jpg,chicken_quesadilla
Images\chicken_quesadilla\16995.jpg,chicken_quesadilla
Images\fried_rice\3708254.jpg,fried_rice
Images\fish_and_chips\3534777.jpg,fish_and_chips
Images\fried_rice\61049.jpg,fried_rice
Images\french_fries\172042.jpg,french_fries
Images\fish_and_chips\1134522.jpg,fish_and_chips
Images\donuts\2254119.jpg,donuts
Images\dumplings\3386843.jpg,dumplings
Images\french_fries\2858185.jpg,french_fries
Images\fish_and_chips\3532744.jpg,fish_and_chips
Images\escargots\3421713.jpg,escargots
Images\chicken_quesadilla\1227801.jpg,chicken_quesadilla
Images\chicken_quesadilla\3343572.jpg,chicken_quesadilla
Images\french_fries\1787600.jpg,french_fries
Images\fish_and_chips\1484952.jpg,fish_and_chips
Images\chicken_quesadilla\1529175.jpg,chicken_quesadilla
Images\chicken_quesadilla\2097985.jpg,chicken_quesadilla
Images\chicken_wings\210799.jpg,chicken_wings
Images\grilled_cheese_sandwich\529596.jpg,grilled_cheese_sandwich
Images\escargots\2437574.jpg,escargots
Images\dumplings\2131362.jpg,dumplings
Images\fish_and_chips\2223062.jpg,fish_and_chips
Images\fried_rice\3469839.jpg,fried_rice
Images\club_sandwich\2241100.jpg,club_sandwich
Images\churros\2205349.jpg,churros
Images\escargots\3228674.jpg,escargots
Images\fish_and_chips\3502049.jpg,fish_and_chips
Images\french_fries\2897469.jpg,french_fries
Images\fried_rice\1391.jpg,fried_rice
Images\escargots\1037811.jpg,escargots
Images\chicken_quesadilla\3691209.jpg,chicken_quesadilla
Images\fish_and_chips\2260362.jpg,fish_and_chips
Images\chicken_quesadilla\3614780.jpg,chicken_quesadilla
Images\fish_and_chips\2901529.jpg,fish_and_chips
Images\grilled_cheese_sandwich\2900143.jpg,grilled_cheese_sandwich
Images\churros\3037547.jpg,churros
Images\donuts\676737.jpg,donuts
Images\fried_rice\1690547.jpg,fried_rice
Images\grilled_cheese_sandwich\1853400.jpg,grilled_cheese_sandwich
Images\chicken_quesadilla\330825.jpg,chicken_quesadilla
Images\fried_rice\131995.jpg,fried_rice
Images\grilled_cheese_sandwich\1202564.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\1052563.jpg,grilled_cheese_sandwich
Images\french_fries\1692647.jpg,french_fries
Images\dumplings\2773573.jpg,dumplings
Images\french_fries\411113.jpg,french_fries
Images\fried_rice\957177.jpg,fried_rice
Images\chicken_quesadilla\2418039.jpg,chicken_quesadilla
Images\dumplings\2645895.jpg,dumplings
Images\churros\1171026.jpg,churros
Images\donuts\1300776.jpg,donuts
Images\fried_rice\3138199.jpg,fried_rice
Images\dumplings\451991.jpg,dumplings
Images\escargots\2740742.jpg,escargots
Images\french_fries\2551910.jpg,french_fries
Images\french_fries\2759016.jpg,french_fries
Images\fish_and_chips\100703.jpg,fish_and_chips
Images\fish_and_chips\823758.jpg,fish_and_chips
Images\chicken_quesadilla\3641446.jpg,chicken_quesadilla
Images\fried_rice\3040518.jpg,fried_rice
Images\grilled_cheese_sandwich\570159.jpg,grilled_cheese_sandwich
Images\french_fries\1480588.jpg,french_fries
Images\dumplings\782013.jpg,dumplings
Images\grilled_cheese_sandwich\462717.jpg,grilled_cheese_sandwich
Images\club_sandwich\3470998.jpg,club_sandwich
Images\churros\3807310.jpg,churros
Images\fish_and_chips\2200107.jpg,fish_and_chips
Images\fish_and_chips\2661696.jpg,fish_and_chips
Images\churros\3315452.jpg,churros
Images\club_sandwich\616013.jpg,club_sandwich
Images\french_fries\303809.jpg,french_fries
Images\chicken_quesadilla\3037064.jpg,chicken_quesadilla
Images\french_fries\3269823.jpg,french_fries
Images\chicken_quesadilla\2407306.jpg,chicken_quesadilla
Images\club_sandwich\3602460.jpg,club_sandwich
Images\donuts\2764058.jpg,donuts
Images\grilled_cheese_sandwich\181946.jpg,grilled_cheese_sandwich
Images\club_sandwich\1241113.jpg,club_sandwich
Images\churros\317656.jpg,churros
Images\chicken_wings\2693804.jpg,chicken_wings
Images\fish_and_chips\335272.jpg,fish_and_chips
Images\churros\3794175.jpg,churros
Images\club_sandwich\1145598.jpg,club_sandwich
Images\club_sandwich\2961454.jpg,club_sandwich
Images\donuts\1873021.jpg,donuts
Images\fried_rice\2735232.jpg,fried_rice
Images\club_sandwich\2486994.jpg,club_sandwich
Images\escargots\3524716.jpg,escargots
Images\churros\3528308.jpg,churros
Images\chicken_quesadilla\3711197.jpg,chicken_quesadilla
Images\chicken_quesadilla\3114735.jpg,chicken_quesadilla
Images\escargots\2211156.jpg,escargots
Images\churros\1863503.jpg,churros
Images\dumplings\3346468.jpg,dumplings
Images\fried_rice\416279.jpg,fried_rice
Images\chicken_wings\565530.jpg,chicken_wings
Images\dumplings\2896096.jpg,dumplings
Images\french_fries\290229.jpg,french_fries
Images\chicken_wings\22089.jpg,chicken_wings
Images\churros\1213996.jpg,churros
Images\french_fries\338101.jpg,french_fries
Images\club_sandwich\2391254.jpg,club_sandwich
Images\escargots\3838915.jpg,escargots
Images\dumplings\1727493.jpg,dumplings
Images\dumplings\2538607.jpg,dumplings
Images\chicken_wings\926734.jpg,chicken_wings
Images\escargots\1965742.jpg,escargots
Images\club_sandwich\712027.jpg,club_sandwich
Images\fried_rice\1746972.jpg,fried_rice
Images\donuts\2380041.jpg,donuts
Images\chicken_wings\1472638.jpg,chicken_wings
Images\french_fries\1776346.jpg,french_fries
Images\escargots\2436330.jpg,escargots
Images\churros\2217408.jpg,churros
Images\fried_rice\61692.jpg,fried_rice
Images\escargots\3714643.jpg,escargots
Images\donuts\133819.jpg,donuts
Images\french_fries\2314805.jpg,french_fries
Images\grilled_cheese_sandwich\301811.jpg,grilled_cheese_sandwich
Images\club_sandwich\2645748.jpg,club_sandwich
Images\grilled_cheese_sandwich\765039.jpg,grilled_cheese_sandwich
Images\fish_and_chips\209613.jpg,fish_and_chips
Images\chicken_quesadilla\2560042.jpg,chicken_quesadilla
Images\french_fries\697986.jpg,french_fries
Images\churros\3344684.jpg,churros
Images\dumplings\326133.jpg,dumplings
Images\fried_rice\67830.jpg,fried_rice
Images\fried_rice\1396018.jpg,fried_rice
Images\fish_and_chips\2206056.jpg,fish_and_chips
Images\french_fries\1099260.jpg,french_fries
Images\french_fries\483574.jpg,french_fries
Images\chicken_quesadilla\2100664.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\23196.jpg,grilled_cheese_sandwich
Images\chicken_quesadilla\823085.jpg,chicken_quesadilla
Images\fish_and_chips\703028.jpg,fish_and_chips
Images\club_sandwich\1811271.jpg,club_sandwich
Images\chicken_quesadilla\1354037.jpg,chicken_quesadilla
Images\escargots\3777737.jpg,escargots
Images\donuts\1663053.jpg,donuts
Images\chicken_quesadilla\3314561.jpg,chicken_quesadilla
Images\fish_and_chips\2178261.jpg,fish_and_chips
Images\chicken_quesadilla\571602.jpg,chicken_quesadilla
Images\fish_and_chips\1988141.jpg,fish_and_chips
Images\french_fries\340656.jpg,french_fries
Images\club_sandwich\1712497.jpg,club_sandwich
Images\chicken_quesadilla\3906047.jpg,chicken_quesadilla
Images\fish_and_chips\43435.jpg,fish_and_chips
Images\churros\3230233.jpg,churros
Images\donuts\601093.jpg,donuts
Images\club_sandwich\105705.jpg,club_sandwich
